ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,label
5306.58328,8959.172447,8985.61502,7383.594849,11934.56435,8161.075586,13322.33234,14108.95018,9774.8377,12066.85414,12030.46158,9395.82545,11683.57954,8710.515969,10435.47443,23620.66511,1
5401.351206,8180.93789,9278.860105,7074.255684,11550.52262,8258.088961,14034.5791,15681.26198,8977.866704,11700.10382,11848.53203,8622.133975,11847.84829,8848.273907,10790.22061,25694.14142,1
5280.518955,8526.54092,9909.792779,7446.715492,12534.40559,8659.192655,15413.32158,16254.03309,9319.099946,11027.94063,12659.41754,8790.353219,11923.15654,8629.112353,11729.47279,28313.88594,1
5172.600919,9081.474618,11286.51053,8221.142622,12095.50513,8513.303739,15020.15408,14849.81837,9726.615872,11090.80799,12067.33734,9432.667677,12107.85825,8636.563386,11110.24055,28969.34823,1
5035.80158,9677.835154,10596.84609,8316.105663,11799.20255,7990.114749,15491.91793,14515.00744,9990.537674,10860.43106,12058.91574,9948.343172,11762.00912,7772.821825,10754.62462,31808.54164,1
4987.38918,10527.93166,11444.60725,8555.105296,11521.09393,7752.421965,14607.53581,14532.95151,9689.88175,10713.35669,12681.49055,10147.13158,11268.3867,7471.675361,10260.89898,30314.47633,1
4568.603699,10099.54932,10090.58811,7966.172973,10676.0258,8160.797308,15909.54686,15106.52855,10324.73037,10904.43899,13522.50107,9627.433841,10826.37109,7533.336527,10186.13557,30620.7777,1
4440.731171,9449.827354,9997.663848,8079.282615,10295.2953,8251.634899,14702.64371,13992.94634,10442.59876,10700.88839,13085.50547,8907.165248,10063.03139,7484.303032,9748.114384,26471.07057,1
4759.534913,8778.631612,9434.075121,7440.514187,9751.966059,8762.788924,14903.82932,14489.84206,10316.18852,10305.43736,12203.21346,8703.547859,10576.16808,7596.926419,9890.502679,26983.14029,1
4688.292962,8672.023105,9509.051651,7395.387873,10009.3863,7977.837806,13941.85138,14270.74063,9576.449259,9764.142575,11521.42219,8665.28139,9569.695648,7198.798622,10699.93795,25894.23738,1
4644.055914,9022.161803,9182.845848,7697.361279,10004.02443,7324.004373,13834.64783,14102.53541,8781.36134,9505.246157,10981.32046,9358.387973,9378.379155,6964.917057,10616.50941,27181.47355,1
4881.073214,9319.060958,9332.513508,8145.197755,10465.03659,7086.88807,14116.72751,13871.76712,9696.149515,9816.314011,10686.98263,9738.624197,8945.722664,6921.311924,10931.51213,26947.10903,1
5059.681455,9038.684305,9799.353725,8374.867344,10164.65333,7219.400881,14636.15801,14806.55263,9702.006574,10508.72187,11663.02166,9894.018142,9808.603969,7039.632435,10433.24649,26688.39307,1
5204.106801,9014.215074,9345.405906,7776.659147,11485.05758,7497.101607,14771.67519,15632.06458,10324.99257,10226.44294,12318.86723,9352.813872,10807.32783,7155.864321,10538.18791,25665.71189,1
4701.858791,8391.474221,8428.606857,6953.259348,10660.11668,7159.509158,14415.04871,15177.46874,9697.574847,10184.30417,12067.79712,8350.290709,10922.93983,7097.173314,9626.90586,28221.59417,1
4641.191373,8692.227364,7865.79031,6475.367135,10396.15624,6580.602419,14184.97247,15571.29982,9433.101971,9970.128784,10771.15967,8269.782307,10147.06731,6667.447174,9851.759391,31001.02728,1
4793.717018,8687.256422,8499.399898,6619.649404,8829.153469,6505.340766,14224.33691,16145.8888,9394.96145,10307.06374,10488.09285,8330.01284,9027.611123,6697.198986,10423.11082,34238.68976,1
5129.664979,9273.518554,8067.261736,7156.668578,9068.464729,6812.969175,14981.72534,17660.19949,9775.821297,10095.54584,11000.02455,8993.147221,8484.277407,6581.922995,11832.94568,32472.75002,1
5625.323546,8786.975257,8359.393308,7496.285198,9517.511562,7331.935152,15160.73635,17404.08821,9907.892546,9612.139686,11325.68709,8502.835537,8816.409942,7016.653947,12282.82906,31384.57265,1
5713.157153,8595.804352,7753.041312,6921.925084,9834.284939,7786.787639,15997.90525,17518.28248,10230.02249,9764.089324,11636.23665,9129.42799,9102.393168,7797.200035,12773.01847,32561.03374,1
5484.812454,7799.224567,7853.57106,6366.735428,9719.768109,7406.127747,15842.62472,16363.0694,9520.081617,9857.495083,11084.59616,8746.053434,9176.81148,7858.500091,11347.64712,31365.6587,1
5049.97689,7932.324602,7439.673435,6912.282945,9450.53801,7148.957781,15351.01481,15101.50439,9192.523479,10145.98706,11492.7957,9990.734899,9629.123943,8322.616116,11488.85324,29927.00247,1
5000.332726,7837.773154,8374.40343,7371.105627,9935.443417,6859.835994,15321.81008,15245.87783,8665.302329,10502.86089,11639.07938,9608.318653,9313.529354,7625.796296,11113.7968,29414.96886,1
4995.127216,8127.539216,8453.720395,7413.756518,9820.859032,7314.094544,16371.9012,16264.79423,8894.913161,10613.26765,12093.54187,9428.068884,9206.506746,8075.306724,12452.68802,35410.22756,1
5640.746027,8955.854142,12946.6345,8111.460347,12055.69725,9250.564686,19060.29168,18003.3208,10067.12643,10799.09417,16886.4968,9317.183858,10227.2652,8699.466668,12284.05926,40323.30042,1
5602.3068,9098.66812,13348.05555,8459.843497,13161.57286,9971.608115,20255.70463,20618.18617,10530.49038,10279.98206,18722.70611,9917.273362,11202.67033,8538.861985,11584.29658,42734.21435,1
5656.112305,9419.511805,14692.82166,9211.309728,13892.85369,10734.35929,19677.42271,20402.58263,10899.90525,10524.54353,20870.53233,10942.29518,11771.97111,8925.966333,11101.1233,39360.97048,1
5363.227378,9130.468696,11255.86678,8355.741721,12629.12798,9224.181115,17682.89302,20225.12203,9537.575686,10137.2765,17670.65151,10153.39059,10521.50896,7773.382535,11449.66631,35086.28413,1
4784.561505,8026.787781,10460.01699,7593.936064,10625.73735,8253.404075,16590.51009,18689.07613,9566.651307,9832.585704,16607.00002,9050.010664,11520.26056,8506.37931,11801.54196,32179.35581,1
4739.369027,8393.524307,10374.29369,7113.989092,10347.94728,7165.432881,16589.41823,19666.2906,9291.656522,10985.00747,15493.10098,8720.331012,11659.05467,8031.548306,12688.18808,32134.90285,1
4484.338637,8011.538882,10392.14892,6159.074317,9257.116146,7863.880052,16513.03845,19205.5846,10197.57508,11046.88516,14066.14642,9441.985708,11332.13808,8573.252658,12793.47683,33007.2534,1
4857.434892,9022.014887,11136.87516,6796.546752,10104.00861,7910.764031,16006.08485,18057.81983,9715.198443,11194.0782,13056.20221,10355.64497,10051.81589,7888.520638,12913.20391,33115.00114,1
4983.426535,8738.837158,10445.34271,7434.492783,9989.473384,8046.431328,15852.18641,16911.27777,10004.51509,10159.55221,12000.53632,9885.661527,9778.811845,7435.438599,12278.70468,35563.43878,1
5209.714759,8635.60928,10248.16934,8133.884783,10458.42155,6926.111575,15442.13242,17339.88123,9415.433026,9689.426154,11228.37401,9545.311851,9912.740375,7134.206676,11626.59349,34379.37284,1
5353.047638,8255.216327,10445.6214,7707.259503,11878.41217,7521.377862,15657.91223,16622.73422,9454.601134,9953.187048,12145.67955,9374.065299,10728.56047,7661.313205,11642.32615,31543.40485,1
4919.998236,7717.924235,10265.143,7055.937309,11666.7936,7334.592047,15389.579,16142.32314,8761.91903,9382.765825,13487.57289,9266.089043,10753.86091,7823.771597,11279.09954,29578.39494,1
4558.504701,7668.297828,11291.74455,7338.550008,12423.29043,8118.567328,16127.15569,15212.3888,8717.278481,10128.73202,17115.30498,9562.728863,11518.15312,8366.608039,12321.33326,29938.02854,1
4599.949561,8799.433949,12827.52111,8495.890001,12436.62506,8879.806188,17274.50821,17842.0604,9291.954816,9949.622514,19415.41935,9929.075964,12095.58294,8622.729694,12294.59948,32633.14191,1
4891.955187,9206.22291,14405.30897,8794.274195,12921.57129,9520.141433,17584.94293,18815.70783,9727.364596,11123.85433,20255.94918,11001.29457,12499.36478,8723.614109,11995.86989,31690.20347,1
4895.952619,8997.877211,14252.5171,8942.681761,12836.11212,9657.019374,18280.49706,20278.87119,9752.033917,11197.74659,19111.76403,10958.18997,12684.24907,8090.818486,11177.75415,33274.24028,1
4581.783823,8337.522314,13660.87061,8427.811551,11706.42283,8881.38107,16624.25081,18745.02608,9124.408448,11080.12093,17518.15092,10600.92906,11633.82081,7779.323953,11286.78061,31411.53735,1
4291.687516,8389.314341,13028.67374,8395.154173,11435.17239,8522.937596,16099.16918,17753.41765,9538.532215,10253.8568,17139.66373,9559.855835,11228.46245,7460.059144,11719.80523,29766.10193,1
5456.309736,8526.798725,13415.80251,7608.040656,11048.80283,8241.606028,16051.38,16000.83101,10360.65144,9998.617648,16086.10345,9254.805156,10606.01563,7427.733632,10909.68512,26017.78761,1
6009.876675,8152.896098,12594.50575,7430.880053,10769.00032,8216.803025,15780.62154,14698.85562,11585.9385,10319.7396,15984.95247,9312.462763,10629.39066,7598.775983,10343.75567,26041.46174,1
6228.139997,10449.95919,9603.034988,12930.04574,16031.90225,9833.646729,14572.78121,23836.77713,25611.18095,10266.8182,11853.21049,16742.53169,15856.35112,10441.67435,11679.34572,19862.67765,1
5861.527157,10173.14688,8494.995821,12022.56857,15595.93423,10280.72501,13564.46391,23000.31546,24701.53357,10132.91439,11621.41461,17189.27287,16980.10535,10116.48151,11324.80613,19812.13634,1
5837.506137,10281.00702,8600.154823,12612.27634,16596.99237,10716.15237,13465.34231,23038.83406,24881.31323,10413.54343,11093.2597,17284.70466,18938.46316,9812.740503,11463.62444,20169.07705,1
5752.891536,9659.409021,8536.853094,11299.48482,15909.31955,11769.8096,12410.58865,23861.2468,23198.18812,10552.49013,10331.57209,14978.91382,17820.34865,10010.76557,11002.51075,19117.76427,1
5357.908861,9244.193754,9138.155655,10804.97218,17124.3825,12252.65592,11809.32407,22862.39711,20983.01889,10395.11106,10340.50211,14918.44079,17200.99938,10292.23622,10960.56209,17298.62009,1
5011.853029,8546.945989,8454.168058,9222.683807,17253.66891,12638.48035,10977.75981,21026.21874,19930.22859,9613.373395,9590.569992,14138.75914,15973.10954,10107.52218,10281.83781,15686.49137,1
5434.317491,9314.005755,8508.316446,9849.754376,18395.0098,12826.44235,12773.7469,20043.41553,22542.71256,10486.78978,10310.01645,14885.63273,17590.66908,10828.9021,11441.79797,17356.67447,1
5392.179133,9577.037758,8083.572638,9919.117604,15895.7526,12770.74904,13263.66025,20631.05857,24608.30237,10672.97206,10119.89928,13356.69856,17895.41408,10351.78619,11667.52328,18900.99838,1
5745.496529,9267.329643,8580.268587,11271.94165,15379.32334,12284.05955,13661.76941,21119.96306,22882.35408,10969.10488,10848.19889,13113.47863,18246.31374,10691.34362,12034.22555,18503.70287,1
5312.74713,8661.066604,8785.811711,11608.78524,15996.55164,11496.90777,12171.86945,20215.99814,21727.00855,9220.511234,10906.30416,14754.93064,19094.38038,11289.06126,11512.90122,18400.35485,1
5073.238026,8077.840644,8412.602548,10873.87811,16778.03959,11612.65197,11352.07768,17767.08816,19589.8173,9067.498047,10310.96326,15504.16754,18677.49374,11560.87843,11011.24943,17285.46198,1
5189.439657,9330.722453,8943.865946,9682.883148,17323.05757,11831.99028,12128.78887,19916.23808,22112.26742,9835.17317,9935.551803,16099.99556,17309.24074,11824.43787,11651.04971,18319.93831,1
5444.98967,9535.668801,8358.882995,8962.561034,15603.61304,11521.66585,11934.65757,20280.15394,20606.11103,10455.81886,9677.87432,14172.83417,16605.60197,10430.10753,11351.09745,17199.78526,1
5569.168512,9639.752317,8280.942973,9037.580114,16081.29483,10890.67078,12341.90674,21207.21881,20247.23497,10616.23603,10395.11694,13306.62358,15680.53878,10588.71538,11520.49701,17955.10788,1
5218.826122,8506.354119,7919.115359,9425.362546,15982.32273,10423.96281,11526.18474,19272.89682,18184.31505,9884.217669,10267.22067,14052.34172,17110.31789,10508.70767,11231.88209,17362.16586,1
5036.82541,7566.316219,8111.368217,9138.48703,15927.38627,10460.36256,11413.8284,18129.16346,17250.42215,9477.04527,9442.029704,16371.62041,17443.4615,10656.62819,10620.17055,16522.72755,1
5162.454902,8006.311956,8300.366434,9323.507132,16477.39486,10591.18242,12017.18047,19306.51544,18934.53955,9432.682318,9980.579123,16862.25477,18360.77452,9491.423784,10443.32683,17894.28476,1
5258.400359,8477.908093,8800.678154,10643.19415,16789.12153,10884.24656,12807.54558,20386.65079,19702.46487,9897.051456,10607.28261,15970.14399,18400.67866,9558.973038,11074.42824,17311.65254,1
5556.359561,8793.393574,10407.92987,11648.29936,18370.00203,10509.6838,12859.56407,20507.87163,20394.63378,10094.12529,10749.49376,14874.97788,17510.66637,10040.76653,12544.46735,18032.5104,1
5620.390715,8335.402858,11029.37882,11646.89921,17645.16226,10408.02837,12144.18001,19474.94933,19160.12322,10519.64117,10173.47136,15289.19425,16596.40565,10579.40495,12639.85849,15873.42927,1
5517.272943,8670.719449,10644.00142,10482.24135,17190.26752,11212.70571,11506.80372,18546.20658,20096.64858,10252.92089,10250.76104,14842.33727,16552.55711,9898.91298,11341.1791,16971.01543,1
4751.66799,8881.267937,9009.536464,9314.453826,15432.15029,10838.20216,10430.4428,17418.32217,19434.7033,9765.831934,10589.78221,13414.63545,16262.97652,9012.953921,9842.864766,16713.11716,1
4367.373707,9000.222517,8320.230394,8793.181239,14188.79859,9809.353497,10356.80491,17277.36641,18839.79505,9505.795128,10450.89132,12246.67618,15968.28386,8522.532001,9390.21871,16651.29161,1
4515.586899,8883.123076,8605.682041,8675.805557,13387.86691,9165.799169,10937.78424,18976.74015,18802.97038,10199.58372,10519.14668,12406.66915,14350.66119,8486.385557,9956.174592,16476.15688,1
4400.441042,8181.570188,8191.547696,8885.081362,13223.6477,9253.670791,11548.01851,19623.80879,19018.4575,10155.00463,9908.521764,11551.82208,14468.68472,8274.543568,9500.702689,15809.39076,1
4913.655471,8427.174978,8156.714213,9050.029964,14830.71006,11036.16253,12465.45173,19570.08335,19692.91652,9771.030753,9299.182851,11998.20624,16045.73589,9083.552146,10412.18524,16538.74409,1
4904.823104,8207.365801,7517.00414,8681.394135,16217.72799,11231.35118,12253.33486,18669.61393,18293.70302,8782.369322,9160.933166,12287.14753,17631.38371,9366.66941,10230.65275,16853.7583,1
5265.646106,8085.007526,8756.490763,9060.161571,16897.50074,11415.63426,12735.24911,18725.8655,18067.4911,9298.768799,9838.733305,13685.00666,17438.21313,9746.124947,10664.6743,17610.05645,1
5301.902662,7822.36264,9258.443404,10066.61817,17093.03154,10706.20815,12142.87764,18051.67639,17558.36953,8871.520322,9459.675515,14794.06016,18024.2199,9613.395044,10348.10951,16648.65796,1
5002.048218,7220.201949,9199.623442,10192.66349,16179.97448,10661.31748,10626.45373,14963.62982,14902.72219,8231.246542,9220.091533,13728.94205,18428.10383,9803.907964,10126.72629,13787.23836,1
4807.857511,7594.731724,9523.973388,10681.07995,16791.69304,12129.37642,9772.709078,14734.61154,14230.31286,8681.368457,10028.35935,13895.86346,19644.49018,10530.11911,10284.26106,12712.08162,1
4356.678639,7112.461476,10006.9386,10797.85296,15676.8622,12962.59732,8494.090231,13237.35609,12833.79201,9453.974841,11710.73779,13950.4367,20154.28221,10540.20395,9170.654548,11871.68998,1
4803.001142,6685.923557,10906.7694,11908.06066,16678.7972,12918.09984,9557.677539,14305.46476,13937.95293,10107.99994,12115.1498,15383.38905,20133.86413,10575.31119,9561.320246,12804.08171,1
5070.98367,6068.420509,9968.378479,10840.52902,15658.14566,12113.98974,10273.72079,12908.40237,13317.61955,9160.528909,10891.94992,14499.77302,17995.42359,9536.905265,8949.635499,11929.44402,1
5419.575046,6354.798597,10317.58357,11610.54465,16770.67975,11099.70813,10794.08685,14692.59339,13858.31614,9245.160743,10569.67801,14545.63882,16707.02542,9783.553611,9663.671205,13144.0917,1
5133.210511,6390.365598,10899.97398,11473.33449,16509.36487,12259.40245,10400.8301,14924.17898,13975.07575,9697.963646,10631.99597,13702.70066,16800.56867,10346.40291,9599.204921,12342.98868,1
5139.488578,6664.460301,11719.88855,13188.81976,16941.29562,12975.28691,10565.20934,16070.39362,14499.70926,10574.83367,11649.48074,15845.81991,18135.3369,11167.04502,9975.819859,14333.45828,1
4742.96452,6200.451935,11484.12339,12536.23645,16918.09358,12669.42755,10442.97232,15453.03291,13846.98338,9895.744097,11082.16468,15631.89976,18241.57794,10537.3173,10064.81149,14277.2147,1
4537.73892,6435.249764,10727.47045,13375.85218,17096.95658,12131.34444,10095.16649,14805.03137,13093.71188,9007.917973,11600.87671,16995.09895,18340.19841,9988.852513,9416.890276,14759.22098,1
4520.439654,6220.820699,10697.15549,12726.92191,17151.40106,11153.77948,9529.533507,14661.46657,12438.77485,8334.877706,10942.67167,15351.96046,16658.01901,9426.655157,9305.10084,12437.38524,1
4596.05736,6434.494589,10933.55971,12336.93391,16039.12225,11882.122,9450.504238,15474.92231,13371.21595,7794.358343,11157.04091,15094.69641,16034.90481,9001.964877,9400.283991,12216.68782,1
4592.769452,6789.699107,11184.61525,11270.49937,15594.35296,11106.78133,9913.331432,15902.29401,14324.00674,8237.45059,10859.85816,13833.07143,14858.77673,8719.506962,9326.889065,13106.81123,1
4292.904791,7124.976541,10804.41212,10140.59905,14628.03875,10601.97081,10378.93801,16078.35039,15703.00126,8228.941945,11428.7788,13301.12444,15725.3684,8265.039854,9004.562725,14475.16164,1
4367.824229,7318.634952,10635.50129,11039.07097,14687.46734,9305.422591,10853.46606,14831.69332,15347.00536,8387.656098,11620.42771,14336.36898,15215.84674,9073.671069,8669.938845,14616.59013,1
4609.396974,6800.541421,10477.80922,10691.02887,14050.58373,8890.595928,10060.48834,14280.38879,14152.46781,7953.272286,10926.59633,15767.16357,14970.63093,9514.668363,9746.176487,14284.94102,1
4755.924441,6846.675884,10823.46784,11761.06595,14468.90552,8997.674869,9574.997003,13665.27638,13668.74471,7819.292033,10014.92622,16476.78377,16539.69908,9862.818839,10100.08326,14690.35184,1
4534.853245,7272.744918,9885.15066,10377.02804,14360.53149,9441.060581,9092.665846,14348.59407,14080.15329,7931.261462,8401.092363,15239.35002,17118.18599,9421.745744,9868.253631,14999.22703,1
4686.236846,8475.843945,9532.559689,10944.095,14590.91346,9833.453863,10609.62908,16346.87773,17928.22539,9243.408206,8723.913397,13761.16883,17438.45439,8775.383296,9237.570986,15142.5437,1
4847.638226,8726.549597,8999.717318,10168.93232,14910.8255,10297.66362,11060.35776,16587.4887,17562.59768,9319.709903,9033.813509,12515.67215,15773.05022,8521.441785,8802.752732,14542.82307,1
4866.591856,8212.683615,9764.34852,9985.126958,15301.11066,10000.39034,10561.77326,15930.37517,17081.8509,9428.370044,9497.80431,13064.28399,15345.69639,8486.766525,8693.742418,14166.55384,1
4412.549746,7202.475569,9417.044217,8691.927971,14593.48539,9565.111487,9298.687949,14409.24041,14457.46099,8719.319692,9339.794067,12756.10421,14333.98795,8620.19135,8652.072729,14111.12157,1
4694.26756,7817.411616,9064.929144,8629.743592,15877.32447,9988.438401,9876.183332,15733.62662,15770.74619,9647.277283,9361.23186,12989.25709,14650.64122,9654.601597,9445.569109,15721.67521,1
4897.640633,8125.812625,8329.171612,9347.400964,16210.11196,11252.88628,11012.91029,17432.80877,17369.363,9838.971337,10714.77049,12592.41268,16931.28081,10628.85748,10039.18878,17143.09598,1
5523.871603,8534.095825,8236.884917,9796.906813,16231.85569,11075.12056,11830.46827,17852.89541,18925.52738,9818.316704,10977.63654,12440.95036,16482.58684,10679.53247,10030.8873,18798.39608,1
5622.705255,8301.547805,8856.168522,9976.053074,14717.64528,10092.07261,11381.42911,17405.98711,19199.6175,9241.17731,11231.98959,13727.26964,15623.22333,9451.562536,8974.259812,18736.15942,1
6530.411192,8521.542571,9746.079264,9998.879539,14309.12605,9851.648442,10999.8361,16981.62713,19007.60405,9279.889915,10935.578,13298.95112,13351.81127,8910.365016,8521.410585,18384.75317,1
6687.143755,8373.96482,10235.32023,9406.681582,14763.53412,10363.26491,11292.42656,18087.61618,19630.93305,9481.336319,10346.22731,13896.02405,14498.88736,8791.077822,8905.295718,17877.35988,1
6299.940755,8087.680188,9807.830241,9389.694998,14275.60527,10665.06513,10864.32642,17646.10669,20208.63128,9437.539193,10205.88013,12260.17016,15284.62897,8943.589261,9773.093681,16511.88621,1
5122.609399,7436.572559,9091.979888,8304.182453,13699.75533,9941.570825,10670.89994,16786.84652,19520.37195,8709.635463,9875.303523,12570.9815,15077.55179,8440.062002,9695.499725,15534.56349,1
4751.721286,8163.618752,9158.619068,9494.575112,13456.2135,10881.31849,10652.54184,16455.22575,18930.42598,8928.938109,10682.43271,12132.78376,15747.86597,9063.116438,10032.30506,14441.00109,1
4712.162369,8133.217217,9653.225371,9654.93264,14771.66223,11304.10116,11468.67571,17621.08553,17708.56947,9306.446818,10689.18172,13192.44283,15822.39723,9301.768132,9961.550713,14390.65557,1
5162.712478,7876.535756,10142.6106,9451.28939,15111.96765,11440.46116,11098.18851,18172.02773,17141.19503,10292.71277,10532.61307,12714.96849,15495.28728,9864.819249,10266.37674,13978.60035,1
4933.617901,7469.098572,9968.718936,8735.656214,14418.43418,10616.532,10739.97346,19123.93073,16586.98187,10382.27758,10777.61072,12581.56865,15002.76078,9331.357838,9467.802288,14215.31737,1
4861.934263,7458.325414,9338.769291,7959.249114,14131.82355,10789.31692,10694.08809,18350.66488,18370.72729,10312.98662,11394.24236,12129.4794,15372.6802,9630.150067,9296.464568,15053.25426,1
4759.022807,9283.411493,8787.274558,8099.01255,14478.09633,10387.02362,12399.15039,20839.87423,22985.33354,10423.68149,11956.20643,12642.32396,15798.29973,9737.741997,9711.190684,18587.01191,1
5271.26038,9068.043718,8986.481507,7816.680885,14940.44707,10004.46594,12659.71796,20133.2048,23534.64067,9965.911029,11505.77184,13686.39732,16430.58504,10983.1974,10232.5272,18780.56163,1
5495.907747,9778.484495,8843.602733,8896.233925,15403.52861,9870.335471,12876.22099,21531.73457,24224.79052,10230.70936,11058.71776,14185.56019,18391.38685,11698.25131,10640.05178,19178.66255,1
5552.050734,8437.627127,9386.419077,9911.578552,16371.47632,10468.58467,11920.46062,18976.48218,19600.40943,9706.335579,10451.13086,15071.83651,19322.16387,11688.61857,10609.75148,16481.35716,1
5146.030706,8423.231315,9099.744532,10141.21937,16594.84531,10641.68966,11771.59112,18934.20741,20326.60033,9903.140909,10813.28938,14679.80868,19519.7709,10836.7081,10556.76034,17324.84161,1
5105.394038,8072.032559,9567.714979,9471.142387,16682.82723,10735.45657,12219.56584,18027.30576,19495.42719,9680.932295,10834.64965,14703.69715,16794.39043,10220.09201,11231.11363,16774.47456,1
4931.752373,8843.399883,8975.947974,8633.059721,14570.12512,10486.03894,11586.05069,19216.20729,21312.35296,10242.65437,11013.93713,13433.59872,15505.18887,9297.441947,10769.6248,16562.26783,1
4740.195427,8496.155139,9053.536711,8801.047795,14039.42302,9320.443153,10958.98569,18707.60931,19378.55793,9768.385698,10062.602,12678.5939,13809.41892,8543.954049,10487.90874,15051.63375,1
4213.564507,8072.540138,8629.410812,8770.153609,12327.75759,8947.496514,9106.3657,17897.11095,17409.41679,9545.498116,9433.215666,12353.94708,12814.57542,7756.076217,9316.70969,14295.17272,1
3814.422559,7373.986848,8395.019567,8879.602369,12853.54054,8504.51579,9422.89202,16491.27938,15990.83017,8595.175961,9273.15673,12870.94434,13374.87928,8051.684872,9092.329345,14137.55974,1
4224.768641,8141.533687,8821.980525,8591.206954,14911.92528,10111.59602,10592.52263,18132.01158,18558.30917,9220.917583,9521.034001,13433.55267,14985.50778,8635.328305,9386.842141,16009.24976,1
4692.686262,8374.712739,9773.786232,8732.959301,16232.46237,9721.871293,12473.90141,18449.28618,21585.75322,9244.205996,10611.96297,12912.18321,15506.13086,9143.133217,10186.02873,17384.17242,1
5151.412101,8404.067113,9556.378892,9172.272392,16114.29484,9873.917325,13165.98172,19147.02761,22498.36004,9780.042585,10688.18188,12931.5734,15362.86631,9404.236756,10378.58172,16919.57264,1
5110.500476,7453.855618,9963.700187,10398.55512,14247.17311,9250.60899,12058.30505,16955.75484,20211.58544,9648.939394,10412.34303,12803.24606,14588.27375,9001.180467,9686.404372,15622.24734,1
4598.088666,6822.020477,9009.096412,10297.1134,12609.00383,8963.862452,10021.62756,16536.30545,16780.45175,9351.636346,9460.725831,12843.78433,14445.26059,8027.42875,8546.618921,13443.44985,1
4238.661101,6832.400439,9418.00275,10386.11904,12157.13874,8953.949264,9521.428551,17047.8878,15774.75425,9392.600737,9074.815745,12495.95391,13958.11704,7456.580086,8711.696876,13608.61296,1
4120.35269,6956.130481,8504.850297,10728.27621,12807.46139,10134.09878,9471.842102,17206.05579,15619.04157,8588.841846,9247.918596,13891.97982,15092.65099,8198.878164,8845.91886,13323.9889,1
4874.127761,6694.950431,9650.967897,13412.08281,15573.26348,11805.17181,10431.25455,17087.43642,16000.74462,9008.337301,11059.6933,16468.39144,17567.35181,10404.37756,9883.468815,14298.43947,1
4864.967447,5884.719833,10566.04482,13351.1092,16576.65207,13196.9987,9351.645923,14181.37498,14325.56855,8306.986671,11601.52508,17315.18854,19506.85162,11589.10986,9678.908149,14235.68138,1
5030.343994,5994.121663,10911.37496,12167.61925,18852.21697,13369.08822,10035.23668,15030.77694,14055.77741,8789.738681,11421.05099,16482.73513,20666.82411,11891.92992,10951.64544,14745.9593,1
4234.827054,6459.009815,9849.930758,8994.449129,18012.93382,12087.50521,9013.868217,14824.49546,13636.67706,8058.357854,9820.061034,13931.19218,20178.33809,10817.5564,10485.88898,14172.29603,1
4619.474959,7017.029333,9365.287667,8933.171641,18704.32897,12412.57341,10255.61217,16681.86447,15019.66409,8210.496618,9472.681699,13316.70444,20808.71535,10615.90096,10753.64061,14413.39432,1
4345.608283,7091.262924,10129.62026,9207.011218,17555.15897,11267.34705,9539.476178,15278.90176,15562.06859,7769.582606,9159.936791,13597.7455,20081.48094,10505.29061,10037.80689,13817.53017,1
4615.182246,7048.396241,10242.93053,8779.023841,16470.95338,11065.64719,9653.931223,14743.66462,15502.53932,8364.890578,8199.261978,12740.13638,18068.94774,9474.829393,9324.589434,14107.99475,1
4329.854966,6297.980602,9593.398656,8846.767941,16184.76225,9749.201364,8930.094533,13991.20266,13608.92492,8487.361753,8562.03094,13652.83875,17117.61245,9484.727458,9660.701776,13214.70359,1
4031.380804,6151.347987,8362.505109,8625.813768,15333.47318,9742.441269,8807.944187,14899.33592,13379.11138,8897.101327,8600.127405,12056.30604,15435.7629,9083.681392,9145.842102,13270.50872,1
4097.47812,6453.735006,8239.265122,9010.175507,15891.33608,9795.688848,8894.204509,15937.48915,14346.27728,8771.485739,9826.99189,12781.79817,15699.9417,9728.879619,9456.245327,13194.74284,1
4162.01437,6909.343046,9412.567475,8618.152658,15816.57895,9318.007454,9244.047664,15186.41034,15798.60544,9055.098682,10028.88745,11446.68232,14064.92022,9096.28319,8305.982654,14506.59599,1
4551.297739,7427.117143,9459.5592,8355.26794,14605.46503,9150.116783,10398.25754,15850.9803,17111.37527,8842.525834,10395.89729,11367.65757,13519.56244,8147.617351,8614.428099,14624.86506,1
4552.204895,6931.508541,9722.983976,9179.665927,15798.72822,9551.809094,11065.17603,15173.03802,16360.02718,8916.038819,10128.37304,11798.12084,13742.39634,8202.198337,9150.1564,14084.13996,1
4604.12957,6568.23622,8066.632475,8344.747348,15340.92062,10134.94451,10680.16161,15490.20479,15540.04822,7879.153189,8872.460203,11271.65916,13072.59929,8443.612419,9503.136571,12847.69987,1
4198.466814,5809.69812,7742.292433,7789.406727,15327.04674,10232.57913,9305.289977,14185.62508,13489.30843,7825.288946,8154.528844,12245.44298,14607.25495,9030.377127,9129.982623,12512.71603,1
4057.207602,6159.136586,7761.645744,6491.842253,13844.53041,9900.064804,8655.621383,14219.05894,13631.64412,7771.553186,7983.317053,11900.94077,13357.53161,8681.853617,8568.968303,12171.93908,1
3753.109484,6706.410843,8595.90612,7152.597131,13518.77905,9261.745351,8583.418641,13497.18532,13486.17583,8038.481484,7879.256199,12781.60673,13889.39918,8360.853284,8146.511802,10782.07237,1
