ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,label
57,74,62,56,67,61,67,55,72,72,70,80,85,62,61,49,2
58,80,64,62,69,66,60,60,77,79,76,88,80,65,60,50,2
56,84,67,73,64,71,62,55,70,71,71,81,79,69,58,41,2
50,72,63,78,69,69,63,52,64,69,65,83,72,72,52,41,2
52,72,67,81,71,65,62,49,69,73,59,76,74,76,50,44,2
55,65,63,72,71,63,53,55,72,74,61,75,72,80,61,47,2
59,67,68,71,70,64,53,59,74,79,64,86,72,83,69,49,2
52,64,63,69,74,74,48,57,67,81,67,89,79,80,79,52,2
53,67,65,76,79,81,51,54,71,83,68,86,79,77,87,48,2
59,69,67,78,75,84,48,49,80,80,79,78,82,72,80,50,2
57,67,66,72,66,82,54,50,76,71,74,73,72,73,71,49,2
56,63,66,66,59,83,56,51,67,69,80,79,71,69,59,54,2
51,59,63,63,57,80,55,51,57,67,71,69,69,73,59,49,2
54,62,61,70,62,70,54,50,61,74,79,71,68,71,55,47,2
58,68,58,72,71,69,50,50,63,74,71,63,69,70,55,51,2
61,71,55,72,74,69,50,53,66,77,67,65,68,65,57,52,2
71,71,63,74,72,73,47,59,71,70,59,65,74,66,65,59,2
72,68,68,76,75,67,54,59,72,64,61,67,75,66,64,57,2
63,69,64,67,69,67,51,59,68,63,65,72,71,65,61,66,2
59,72,55,63,79,73,53,57,62,68,70,69,71,66,56,60,2
56,71,53,59,70,72,56,55,65,72,74,73,73,74,59,57,2
63,71,62,68,78,71,59,57,71,79,76,70,75,87,61,47,2
60,66,66,68,69,64,62,58,78,78,79,77,73,88,63,45,2
60,67,66,70,68,60,56,59,84,72,71,77,70,83,59,48,2
52,64,59,66,70,66,60,54,82,64,64,79,78,72,69,51,2
57,71,55,65,78,66,58,58,71,64,53,71,85,75,73,51,2
55,66,55,69,77,76,60,58,62,70,49,73,87,76,66,52,2
56,62,61,61,67,72,57,58,69,68,50,71,84,73,62,53,2
52,57,66,69,62,80,51,54,73,67,60,74,83,65,64,56,2
51,59,60,66,68,78,48,53,77,70,61,77,75,75,67,59,2
56,68,59,72,73,79,47,47,68,74,66,74,70,75,63,52,2
51,65,57,61,69,75,54,39,63,71,55,73,65,77,59,44,2
57,64,62,65,68,75,55,39,56,60,60,64,75,72,64,44,2
56,56,57,69,66,69,53,43,64,61,62,70,76,76,65,53,2
58,62,52,70,68,71,52,48,66,61,71,78,72,76,63,57,2
55,65,56,72,71,72,58,47,71,70,75,82,71,71,64,60,2
59,61,64,72,82,76,61,47,66,76,69,76,76,74,62,53,2
66,56,68,81,87,76,61,55,71,85,69,71,75,69,71,57,2
65,55,62,74,78,74,58,53,67,78,65,66,79,71,71,52,2
60,61,57,74,67,81,60,50,63,72,70,76,73,65,73,56,2
50,61,64,74,57,78,56,41,62,59,72,82,76,68,69,50,2
52,54,61,74,61,81,53,44,60,60,72,78,69,66,67,47,2
52,58,59,75,66,75,53,57,69,64,75,76,72,68,66,51,2
54,64,50,64,63,76,56,60,66,74,74,68,86,64,61,58,2
55,71,67,71,57,72,60,65,69,75,73,71,90,71,65,58,2
61,73,69,73,57,73,54,56,67,75,68,69,90,70,71,56,2
60,66,72,80,61,73,57,57,68,75,59,68,73,71,77,53,2
56,63,58,74,60,73,55,51,64,76,57,67,72,69,74,48,2
51,58,63,66,60,76,58,52,61,73,61,69,69,66,70,45,2
51,56,62,64,60,78,52,54,56,66,68,70,72,71,68,48,2
58,59,70,68,57,74,56,58,66,62,72,71,74,72,66,57,2
62,65,66,77,60,73,54,61,67,66,69,75,75,79,64,59,2
65,66,62,79,66,74,58,57,68,67,71,78,70,76,64,53,2
65,74,58,73,80,78,64,55,57,73,75,89,72,78,69,56,2
62,65,60,65,76,72,62,51,58,72,70,82,70,82,66,62,2
57,70,66,65,71,69,59,55,54,68,66,84,75,83,70,66,2
52,73,63,68,64,68,47,55,57,64,65,72,76,78,69,59,2
61,77,60,74,66,66,51,55,56,65,71,72,79,73,68,58,2
65,71,60,75,65,63,45,48,61,74,73,69,80,71,65,55,2
69,59,67,80,73,70,50,53,71,76,73,75,78,67,64,52,2
59,57,71,74,68,72,48,47,71,69,61,66,76,64,69,45,2
56,60,65,69,65,78,56,52,76,68,64,72,74,67,71,47,2
51,63,60,59,53,73,53,44,75,72,57,69,71,72,65,47,2
55,66,65,55,63,73,51,51,77,75,70,77,72,71,66,47,2
56,61,66,59,64,70,53,51,68,76,66,72,77,74,68,44,2
54,65,66,69,64,72,52,57,62,66,71,81,78,68,75,46,2
49,60,56,68,59,70,56,56,63,67,76,83,84,67,75,50,2
53,64,62,62,60,69,57,52,67,65,70,82,84,61,70,49,2
56,61,62,57,65,65,57,47,72,63,67,75,78,69,57,51,2
55,65,65,60,62,75,59,48,70,61,58,75,74,76,57,49,2
55,76,53,49,64,69,63,51,48,75,61,59,70,71,64,43,2
56,80,56,56,62,74,65,64,48,75,61,55,62,71,66,43,2
62,72,58,59,62,72,66,72,46,70,55,51,66,74,63,43,2
61,62,59,59,63,66,67,71,48,76,58,52,64,78,70,46,2
64,54,60,53,58,64,73,70,48,66,60,56,64,84,76,50,2
60,54,58,56,56,64,67,71,48,69,64,59,59,85,75,48,2
62,59,57,54,61,71,63,76,49,63,61,57,61,87,68,53,2
58,63,58,55,69,75,55,71,56,67,58,57,65,87,65,48,2
59,66,60,57,69,71,63,60,62,70,60,60,66,77,65,52,2
61,64,58,57,63,63,63,53,63,74,64,60,68,77,68,48,2
64,60,58,55,53,61,72,59,62,69,66,58,68,73,67,50,2
64,62,58,56,52,60,66,60,62,59,63,55,74,81,74,52,2
60,68,63,60,52,62,64,62,67,66,60,62,72,80,80,46,2
56,71,57,64,62,66,64,58,67,71,59,59,75,81,81,44,2
57,70,54,58,66,72,66,59,59,81,63,60,73,82,75,41,2
55,68,52,59,63,75,66,63,47,68,67,49,73,82,67,45,2
58,69,58,62,62,73,57,61,46,65,65,51,77,82,63,49,2
55,66,59,65,60,69,52,69,50,64,56,56,76,77,60,48,2
58,67,58,58,60,68,55,64,58,72,52,58,79,72,60,51,2
56,70,49,52,57,73,65,62,58,78,54,60,76,75,56,49,2
55,62,48,52,55,73,73,57,58,70,56,55,70,79,61,46,2
61,59,51,65,61,73,70,67,55,68,59,57,72,81,63,48,2
60,65,60,70,63,63,63,66,60,69,64,59,73,70,72,52,2
60,68,63,69,62,67,53,63,60,71,68,60,77,73,69,56,2
50,60,57,59,58,70,47,59,60,78,68,62,70,67,72,56,2
47,52,50,53,51,67,40,60,51,83,63,59,71,76,75,51,2
46,54,53,48,52,67,44,59,50,80,64,59,81,67,74,44,2
52,63,54,53,56,70,49,52,48,74,66,58,80,75,71,40,2
56,56,58,52,60,70,55,55,54,63,71,58,79,73,69,40,2
59,53,57,57,61,72,55,58,55,70,65,55,75,75,69,44,2
59,47,61,57,68,60,58,66,58,71,64,60,84,68,68,54,2
61,51,58,63,71,67,58,61,56,71,59,57,83,66,64,58,2
59,57,53,59,74,65,63,64,56,69,65,62,79,65,66,65,2
56,60,50,58,69,70,62,68,59,64,73,64,79,78,78,59,2
52,58,56,61,69,70,68,73,58,72,76,68,80,83,81,55,2
54,58,56,68,60,68,68,68,60,70,69,70,83,90,87,56,2
59,65,59,68,58,66,66,60,61,74,70,69,79,82,85,57,2
62,62,57,64,59,63,64,58,65,66,66,69,73,73,89,60,2
61,65,57,58,67,63,61,61,57,63,63,63,67,71,80,57,2
52,60,55,55,62,65,61,62,54,67,58,62,69,73,78,54,2
48,65,55,60,60,71,56,61,56,69,58,61,65,73,75,55,2
50,62,57,56,62,75,59,59,62,74,59,61,70,66,75,57,2
58,64,63,59,64,70,57,58,63,70,53,60,65,68,71,59,2
57,64,65,59,71,67,60,57,63,70,52,58,70,74,65,55,2
54,63,68,65,69,65,52,56,60,68,53,57,68,81,73,46,2
55,58,63,67,67,71,50,63,57,68,55,53,78,84,75,43,2
57,58,60,68,62,74,56,62,58,71,54,48,68,84,83,44,2
59,56,60,63,63,75,64,65,58,70,60,53,73,87,78,50,2
54,56,58,60,60,74,70,65,55,67,61,53,67,81,75,47,2
54,53,60,59,58,72,68,73,53,70,71,65,73,81,72,45,2
50,50,54,63,50,66,64,71,55,74,75,63,69,68,74,46,2
51,51,53,62,53,70,59,64,59,74,75,67,65,67,74,47,2
45,52,51,56,51,65,54,57,57,74,69,60,68,65,78,54,2
49,57,57,58,58,67,54,60,52,73,64,51,65,73,78,52,2
44,56,61,58,61,61,52,56,57,77,71,52,63,70,77,57,2
57,54,58,63,63,64,49,59,56,70,76,53,59,75,72,49,2
61,52,54,58,65,65,49,56,58,65,70,67,69,79,65,46,2
70,56,52,60,68,74,57,63,50,65,70,70,75,83,71,53,2
63,61,55,61,70,77,58,57,51,71,65,72,82,75,71,55,2
61,64,57,63,72,84,65,57,52,78,75,74,76,76,76,54,2
60,60,56,63,71,80,63,59,55,71,72,74,72,75,80,42,2
68,58,59,64,65,76,67,60,56,68,76,78,75,74,84,49,2
66,63,60,72,56,66,60,65,55,68,68,70,76,65,85,57,2
61,67,65,71,58,63,66,67,60,76,65,63,73,71,82,61,2
54,70,64,66,60,60,63,73,62,73,62,58,71,73,75,54,2
55,65,64,56,64,65,70,64,65,76,60,57,75,80,68,49,2
56,64,60,51,63,64,63,59,57,72,63,60,81,74,68,46,2
59,63,63,55,67,67,65,55,57,70,66,53,79,71,69,49,2
58,60,59,62,66,69,56,55,59,63,65,54,80,70,74,48,2
57,54,61,66,60,74,53,59,66,70,62,54,77,78,75,51,2
55,58,55,60,62,76,47,52,65,73,58,60,77,78,77,48,2
59,61,58,57,61,77,50,57,63,79,63,61,75,77,79,44,2
56,62,56,52,67,77,54,62,60,76,64,64,78,73,84,41,2
57,63,55,56,66,78,60,68,64,77,64,62,81,78,85,42,2
55,59,55,47,66,72,57,61,66,70,58,65,82,77,83,52,2
55,59,58,53,62,74,48,58,64,63,56,60,77,80,80,55,2
55,58,61,53,58,70,50,64,64,63,60,66,82,75,76,58,2
49,62,59,61,63,68,49,65,58,77,67,67,80,78,76,54,2
46,60,50,54,59,63,55,63,58,83,71,68,80,71,71,59,2
53,53,52,55,57,61,51,51,54,87,77,62,72,66,72,57,2
56,59,50,49,52,65,56,53,61,80,77,61,67,61,81,61,2
62,58,59,53,57,65,57,60,65,79,72,59,72,63,88,57,2
55,64,59,53,63,61,55,69,64,77,63,61,81,71,92,50,2
52,62,57,57,56,58,55,69,55,73,57,55,77,72,84,43,2
49,64,49,53,48,56,48,63,52,72,54,52,70,70,79,38,2
43,63,41,45,41,60,49,55,52,67,54,44,60,70,67,42,2
47,59,48,46,46,64,44,56,57,67,66,49,63,71,64,48,2
48,59,55,48,58,72,55,56,55,68,69,51,65,65,59,51,2
58,55,64,60,64,69,64,63,55,71,63,53,70,65,67,54,2
55,55,62,56,60,64,68,60,58,75,55,55,80,62,63,51,2
54,46,62,62,59,67,67,66,64,76,61,63,81,70,69,47,2
53,49,55,62,58,82,62,63,67,72,61,59,76,74,66,48,2
59,49,55,68,70,90,59,72,61,60,58,63,71,78,76,53,2
65,48,52,61,67,84,64,67,61,65,50,65,72,80,72,55,2
58,42,55,56,68,78,64,68,60,67,54,70,74,85,73,54,2
60,46,60,52,62,70,65,60,55,76,58,63,69,83,67,52,2
54,53,61,54,65,69,57,57,52,67,64,59,70,75,59,45,2
55,60,59,53,61,65,56,61,42,68,64,54,70,70,64,44,2
57,62,75,66,71,60,58,61,58,61,62,76,83,75,83,54,2
57,60,70,73,72,63,59,64,61,66,58,74,88,81,77,49,2
56,64,62,72,76,69,61,70,66,75,62,69,92,93,75,51,2
58,61,54,63,71,68,54,70,61,82,62,73,96,83,79,51,2
59,75,53,63,69,71,47,69,61,85,55,64,90,82,85,49,2
56,78,50,60,64,71,47,64,58,78,60,71,85,78,83,51,2
60,82,49,68,66,74,43,61,60,69,61,67,80,85,72,50,2
55,75,52,64,63,68,48,56,64,68,77,66,82,81,66,52,2
53,68,55,63,70,73,48,52,64,70,74,54,81,83,62,55,2
48,66,50,60,66,70,53,61,62,74,70,57,79,82,73,57,2
51,65,55,62,66,77,52,58,57,75,64,61,77,82,70,61,2
56,63,62,64,66,75,53,64,58,80,62,66,78,76,78,54,2
60,59,67,59,67,77,52,51,59,76,61,63,76,73,69,50,2
57,61,66,55,65,75,49,62,59,72,63,65,75,73,70,47,2
56,60,62,56,64,67,45,58,58,67,68,62,69,82,67,49,2
54,59,64,59,62,65,50,69,58,76,73,64,70,88,69,48,2
60,58,61,64,72,64,56,66,58,78,65,56,74,84,74,46,2
63,59,60,62,67,61,54,71,60,75,60,62,85,78,74,44,2
60,65,54,63,70,62,58,65,56,70,60,63,86,75,79,53,2
55,67,52,61,63,57,55,64,54,65,57,62,91,76,80,51,2
54,67,48,61,65,61,56,63,56,68,58,66,85,82,81,52,2
58,61,52,60,60,70,47,64,54,68,60,68,82,87,73,47,2
58,57,55,61,62,74,47,65,51,78,66,74,74,87,74,46,2
56,56,59,62,62,71,50,64,59,86,61,67,81,80,68,44,2
57,58,57,69,61,61,51,65,56,82,58,65,85,75,73,48,2
55,55,56,72,56,58,49,61,59,73,59,61,91,75,70,49,2
60,59,54,66,57,63,51,61,46,67,62,56,88,78,81,49,2
49,64,52,61,62,68,51,55,53,70,55,59,82,82,78,44,2
48,64,56,56,63,74,55,52,56,68,54,57,78,78,76,50,2
40,61,58,59,61,67,51,55,55,68,53,64,76,74,69,51,2
48,54,58,58,58,62,54,59,52,65,56,60,79,69,70,49,2
46,62,53,56,60,64,53,61,50,75,58,64,77,75,72,44,2
48,63,54,54,58,73,53,58,51,77,62,65,83,68,70,50,2
46,68,60,52,58,72,50,59,53,83,67,67,88,75,71,57,2
49,63,60,59,60,74,53,60,53,74,74,65,85,69,69,53,2
55,63,58,62,67,70,54,59,59,68,72,69,84,78,68,48,2
52,59,51,60,69,75,55,55,57,62,68,61,82,70,68,47,2
58,60,56,61,75,69,54,57,56,66,60,65,93,78,69,51,2
51,58,51,62,72,67,54,56,51,66,60,59,89,80,76,47,2
52,60,57,62,69,69,54,66,52,67,58,58,85,84,72,38,2
48,62,53,57,61,67,60,66,57,63,67,63,84,78,74,40,2
49,67,57,52,61,67,62,68,60,68,69,68,80,71,74,48,2
52,64,50,59,72,59,64,63,61,66,71,73,86,69,79,48,2
49,64,47,67,71,69,64,61,58,64,67,65,78,66,77,50,2
54,59,48,68,66,66,64,64,53,66,63,62,82,72,70,46,2
56,60,51,65,61,73,62,57,49,75,58,60,80,73,73,49,2
63,63,60,57,56,67,58,51,49,84,52,62,80,75,74,52,2
56,68,67,57,64,74,58,55,52,80,56,61,79,69,74,57,2
56,68,67,56,56,74,60,67,52,71,61,59,68,63,69,58,2
52,67,63,62,64,70,59,73,52,70,60,60,76,69,76,51,2
51,64,56,67,62,72,53,72,56,65,56,62,71,70,76,51,2
50,62,58,72,72,72,49,66,57,66,53,67,78,78,78,46,2
52,55,60,69,69,81,58,61,60,66,57,68,76,72,69,49,2
57,55,67,62,67,78,64,59,58,66,53,66,71,73,68,40,2
60,59,65,58,60,78,65,58,63,60,57,67,74,72,65,46,2
62,68,68,57,59,70,61,67,64,60,58,64,71,74,72,51,2
57,69,66,55,61,70,57,66,57,63,63,70,76,69,68,54,2
58,68,73,55,64,67,53,65,48,71,67,67,67,67,74,52,2
51,67,59,54,64,70,47,59,41,75,78,67,70,72,68,48,2
53,69,54,53,64,66,49,58,49,79,74,66,69,82,68,51,2
56,64,52,59,59,72,52,67,57,76,73,73,70,78,64,51,2
58,60,61,59,61,75,55,68,64,75,64,72,66,70,73,52,2
61,64,61,67,61,77,55,70,63,73,67,71,74,64,81,51,2
56,69,55,56,64,70,56,60,59,80,67,58,78,68,80,53,2
57,67,51,57,63,61,55,59,59,70,71,54,84,68,78,57,2
57,63,48,52,60,61,57,57,61,67,69,53,74,68,85,55,2
58,64,51,59,67,63,59,56,63,61,68,58,77,68,85,58,2
58,65,52,59,64,64,62,58,60,74,61,62,75,74,82,52,2
64,69,52,62,62,64,57,63,55,77,62,61,80,76,72,49,2
68,75,56,65,62,68,56,64,56,75,56,56,75,84,79,46,2
68,72,58,62,66,73,54,66,58,64,63,56,84,85,71,52,2
61,66,63,62,66,78,55,60,67,66,63,63,79,79,67,54,2
53,60,58,56,62,72,51,58,62,72,66,62,72,68,64,50,2
57,58,63,56,58,64,52,56,63,74,62,59,63,67,72,46,2
58,61,61,55,57,58,63,55,60,75,68,60,65,71,79,45,2
62,60,61,55,56,64,63,64,58,71,69,62,68,71,76,47,2
61,63,63,56,60,73,60,65,55,74,66,63,70,79,72,44,2
58,62,58,57,58,71,54,69,47,65,57,64,67,78,69,46,2
59,61,58,58,61,71,58,64,50,70,61,72,71,79,75,50,2
58,64,54,57,61,66,63,60,57,69,62,74,67,75,80,52,2
60,61,58,53,56,65,64,55,57,76,65,71,71,77,75,54,2
58,67,62,56,58,66,62,50,62,72,66,71,68,72,62,49,2
57,61,62,61,53,66,59,53,59,73,72,72,67,66,58,54,2
50,64,61,68,57,63,57,58,60,78,80,70,63,60,64,49,2
52,57,60,67,57,63,59,64,58,81,80,72,61,66,80,53,2
51,60,59,63,63,69,63,69,57,80,73,69,60,66,83,50,2
54,64,60,61,66,71,61,66,56,75,64,62,60,72,76,50,2
53,68,55,65,67,71,61,67,56,66,58,59,68,67,63,47,2
51,68,51,61,59,67,56,63,56,68,64,62,67,64,58,46,2
52,63,49,61,61,67,56,59,61,66,69,67,71,62,59,57,2
48,62,52,58,61,67,62,54,61,70,70,60,60,59,55,62,2
50,58,58,66,69,65,62,47,63,70,68,58,61,58,60,63,2
52,65,60,64,64,68,59,54,66,74,68,58,56,60,62,58,2
58,65,64,61,63,73,54,58,65,81,67,67,62,69,72,57,2
61,70,72,56,62,77,61,67,69,77,72,69,63,72,69,59,2
55,60,80,57,57,71,60,62,67,78,76,69,75,77,66,54,2
52,57,78,54,59,65,58,60,69,69,77,65,75,73,65,51,2
49,65,70,54,58,60,56,54,64,70,70,64,72,76,68,50,2
65,66,61,60,58,65,53,54,63,67,76,60,86,69,62,52,2
61,68,65,62,56,62,59,61,53,60,80,63,87,68,70,54,2
59,63,61,64,57,64,61,69,51,60,74,65,83,70,72,59,2
54,57,58,59,59,65,59,65,56,73,72,58,84,77,77,60,2
57,61,59,51,61,73,58,64,53,83,76,55,79,81,77,58,2
60,68,65,54,70,69,60,64,51,87,73,53,73,83,77,56,2
57,75,63,57,73,73,65,62,54,80,65,62,74,82,76,56,2
56,69,74,63,71,73,63,65,57,74,47,68,70,86,71,55,2
52,66,70,62,60,76,54,56,58,74,45,68,70,81,70,47,2
59,62,71,64,60,69,54,60,56,68,53,68,77,79,70,47,2
53,63,55,61,59,70,53,54,55,62,68,65,84,79,70,49,2
57,56,59,62,60,70,63,71,53,56,73,67,82,79,71,57,2
55,55,57,53,58,67,64,73,50,60,74,61,66,77,67,60,2
62,59,63,56,61,61,69,75,54,63,73,65,65,71,75,63,2
61,57,60,51,58,57,63,70,53,63,70,65,70,78,85,63,2
61,57,61,58,59,59,62,68,59,69,72,67,81,89,88,65,2
59,56,56,60,56,62,59,66,55,69,67,60,76,89,78,59,2
64,64,63,64,64,64,61,56,58,78,66,61,78,83,66,58,2
61,61,62,60,62,66,57,51,52,74,61,62,74,80,63,51,2
58,61,61,54,65,70,54,50,50,79,64,61,77,87,65,55,2
54,60,56,50,64,70,54,59,54,74,64,60,75,90,74,55,2
57,62,68,59,64,74,58,64,61,69,59,65,75,86,70,58,2
56,55,77,60,60,78,61,68,65,67,49,69,73,81,77,56,2
55,55,76,67,55,79,54,66,60,65,55,72,70,80,75,58,2
53,51,67,62,55,72,47,59,52,70,62,70,70,82,81,60,2
53,57,61,65,58,67,48,57,43,76,67,63,70,85,78,57,2
48,52,61,57,58,66,53,50,42,75,60,55,71,94,80,52,2
47,58,65,53,57,65,56,54,37,73,63,54,75,91,78,51,2
45,58,61,57,59,63,58,59,46,71,71,59,75,89,83,53,2
49,60,61,65,62,70,57,58,46,71,84,68,79,82,89,56,2
48,53,52,70,61,70,54,67,53,68,78,69,71,84,93,56,2
56,55,58,68,58,68,49,63,52,63,68,69,71,89,84,58,2
60,58,63,65,59,65,53,69,54,71,57,62,71,91,74,58,2
60,59,68,65,63,67,62,64,59,72,62,65,79,94,66,61,2
56,53,64,62,66,65,65,64,59,69,67,66,78,89,60,57,2
51,52,60,57,63,63,61,57,65,59,63,72,71,78,60,57,2
53,59,54,52,56,58,57,61,59,58,64,67,65,68,73,50,2
55,62,61,49,48,67,54,59,57,67,60,61,65,68,79,52,2
58,64,60,50,49,70,50,59,56,70,65,56,62,72,77,49,2
58,60,64,55,61,75,51,55,60,77,65,63,68,75,68,49,2
55,61,62,63,69,73,56,59,64,72,74,64,63,71,67,50,2
55,63,69,65,71,69,65,65,63,71,76,67,71,70,76,53,2
56,59,64,70,70,70,65,70,61,70,75,62,63,72,76,55,2
62,61,59,67,71,73,64,69,58,72,69,71,73,77,78,52,2
57,59,50,63,62,74,56,72,58,76,66,66,68,81,62,48,2
58,66,53,58,54,70,57,71,57,72,70,66,70,81,64,51,2
54,62,54,60,51,68,55,70,56,70,70,60,68,80,62,55,2
56,59,59,66,53,63,61,73,55,63,67,61,71,74,73,57,2
59,55,60,65,58,67,58,71,53,67,63,59,77,71,76,57,2
61,58,59,67,60,64,62,70,64,71,69,62,76,66,80,55,2
57,61,61,61,61,67,58,62,62,73,76,58,73,63,77,57,2
55,64,58,62,64,63,57,58,62,72,76,56,64,67,77,53,2
53,62,61,58,64,65,57,55,54,73,74,55,63,73,76,54,2
60,65,60,65,67,63,53,56,54,70,75,54,62,74,80,47,2
61,65,62,61,61,63,54,60,57,65,78,59,71,72,73,49,2
58,68,62,58,54,56,52,56,56,61,80,56,72,65,70,47,2
53,68,63,50,54,52,52,48,58,63,77,66,75,66,72,51,2
54,65,60,52,68,56,56,52,60,70,73,68,73,66,76,44,2
54,64,58,54,72,66,54,58,60,69,69,68,70,68,75,43,2
56,57,64,56,68,67,59,66,61,69,67,62,67,76,64,52,2
53,61,66,64,62,63,50,63,60,70,66,61,64,72,62,64,2
50,57,69,61,60,64,53,61,60,68,65,66,66,70,66,67,2
51,65,67,63,61,68,53,55,60,69,62,64,70,63,69,60,2
55,62,67,51,56,68,61,55,60,70,58,62,76,68,68,56,2
58,66,66,52,59,71,60,58,61,70,61,63,78,73,69,51,2
57,60,67,54,63,71,64,68,58,76,65,64,78,78,72,52,2
56,56,63,58,61,69,58,68,59,73,70,65,67,77,70,50,2
57,52,67,60,58,60,55,63,56,75,64,64,61,80,69,50,2
54,50,64,59,58,66,52,60,60,70,65,66,62,73,68,44,2
51,59,64,54,62,72,55,57,60,70,70,70,67,72,72,41,2
55,59,65,57,66,74,63,65,62,69,74,68,70,68,73,48,2
52,60,73,59,63,67,69,60,58,59,68,68,78,79,72,56,2
53,57,75,67,61,65,68,67,59,63,59,67,80,79,68,57,2
50,62,67,66,61,67,69,63,59,68,57,66,83,76,71,59,2
56,59,66,67,63,67,58,64,59,73,62,63,78,71,73,54,2
55,55,69,65,67,67,61,63,61,61,65,61,77,71,77,57,2
58,55,76,67,67,72,64,57,66,60,63,68,83,71,78,54,2
53,62,66,69,65,77,73,62,65,67,59,68,86,78,77,55,2
55,70,65,62,66,74,66,66,57,79,58,71,86,83,78,58,2
53,67,59,63,66,71,53,69,51,75,60,67,79,79,65,50,2
59,69,71,61,71,71,50,65,49,72,66,63,76,78,66,50,2
53,62,68,69,71,77,54,64,53,72,65,59,83,72,72,45,2
50,61,72,65,69,76,71,64,49,71,72,52,79,72,86,47,2
43,55,62,64,66,71,74,65,50,71,70,62,75,67,85,48,2
46,57,60,71,59,71,73,59,51,66,76,62,72,64,80,47,2
51,53,59,75,55,65,61,58,65,64,71,63,75,64,76,51,2
59,57,60,78,55,71,55,59,63,73,74,62,78,73,76,46,2
66,59,60,69,56,70,53,63,59,73,67,60,82,80,74,47,2
66,62,62,71,62,78,53,71,51,79,74,61,83,82,69,50,2
62,61,58,68,62,68,52,67,56,76,60,59,77,75,67,52,2
57,65,64,74,63,70,50,66,56,71,61,66,74,77,63,50,2
61,63,63,68,62,66,50,63,61,69,60,67,65,79,67,46,2
62,60,61,69,73,70,48,64,64,65,71,76,71,79,63,53,2
60,55,58,66,69,63,50,68,63,77,73,73,71,77,70,58,2
59,56,58,69,69,63,54,67,58,77,68,76,77,81,77,59,2
57,56,65,65,58,60,60,69,56,74,64,70,75,79,81,50,2
57,54,61,65,55,65,59,61,53,68,65,70,70,81,82,51,2
47,55,59,59,55,59,55,57,49,66,64,64,71,78,73,46,2
70,71,75,67,61,71,75,67,70,68,91,79,85,76,70,65,3
71,82,71,63,64,85,80,70,77,75,91,81,84,74,82,63,3
74,80,72,64,66,78,78,70,74,71,86,87,75,83,83,60,3
64,83,67,65,69,79,80,69,74,81,80,88,76,85,88,57,3
67,73,70,66,65,67,73,65,73,82,83,83,77,86,76,59,3
65,71,65,66,62,64,73,65,72,89,78,74,74,74,72,58,3
68,67,64,63,61,65,65,68,73,86,79,67,74,66,69,61,3
63,68,68,66,64,70,65,68,69,86,82,71,75,66,76,63,3
64,71,70,67,61,71,67,67,68,88,92,70,74,65,81,66,3
64,69,78,67,65,73,68,68,69,88,89,69,69,71,85,68,3
67,70,69,63,65,73,69,69,64,82,90,75,71,74,76,68,3
69,75,68,62,68,79,65,71,65,82,84,79,79,84,71,70,3
71,77,59,65,67,73,67,75,61,78,79,79,75,78,69,69,3
68,77,68,72,68,74,74,72,64,82,79,85,81,86,76,66,3
70,69,70,70,67,70,78,71,64,91,78,88,78,81,86,66,3
65,72,72,74,66,74,77,67,68,90,81,95,81,88,87,65,3
72,73,73,74,65,69,75,77,70,87,79,83,78,85,84,70,3
76,73,73,77,64,70,76,83,82,73,80,82,78,81,79,74,3
78,64,72,72,59,67,80,84,77,74,71,79,82,76,80,74,3
77,68,70,72,62,76,76,74,70,80,73,82,82,70,76,66,3
70,70,66,66,64,77,75,69,67,78,69,79,75,76,83,61,3
69,73,69,65,63,81,71,74,73,85,79,81,81,79,83,61,3
58,71,69,65,63,69,77,82,77,84,73,76,77,81,88,64,3
58,72,70,70,63,68,66,85,77,91,73,77,87,82,84,65,3
56,74,68,68,66,70,68,81,78,87,77,75,83,81,87,71,3
61,74,66,64,64,72,62,79,80,81,83,73,76,79,83,67,3
63,70,60,58,64,72,67,83,81,79,90,73,73,79,82,65,3
66,77,60,62,72,64,63,84,84,81,93,75,65,80,72,60,3
69,77,59,53,64,66,62,78,86,83,88,72,72,77,67,66,3
70,79,64,54,64,68,70,72,81,78,87,75,67,70,69,73,3
70,74,67,53,63,77,68,76,75,73,80,78,72,70,80,70,3
72,75,70,64,72,77,71,78,72,78,78,81,71,71,83,69,3
69,72,72,70,78,74,67,75,76,85,74,81,75,76,82,64,3
70,72,75,69,71,70,73,61,79,86,77,77,73,73,74,65,3
67,75,81,73,70,74,72,64,79,78,77,78,74,68,72,66,3
70,80,75,65,60,72,71,66,80,79,76,80,76,70,69,72,3
63,78,69,65,59,72,69,71,77,84,75,79,77,65,69,71,3
64,72,57,53,52,63,66,71,73,80,80,82,76,70,71,74,3
63,64,59,54,54,64,69,67,69,72,83,75,71,69,72,71,3
71,71,67,57,61,67,67,68,71,71,83,73,72,76,74,71,3
70,75,67,59,67,67,71,65,67,77,82,73,71,79,74,69,3
70,81,63,61,67,69,66,63,67,83,79,77,71,85,72,63,3
64,75,57,59,61,65,73,62,71,80,80,75,68,87,68,67,3
60,72,62,62,60,62,75,59,75,80,81,71,66,85,68,62,3
56,72,62,64,70,70,78,68,78,76,85,72,70,82,76,65,3
